imageid	filename
000000245094	TA_potted plant_000000245094.jpg
000000379441	TA_chair_000000379441.jpg
000000011360	TA_sink_000000011360.jpg
000000523854	TA_clock_000000523854.jpg
000000503772	TA_bowl_000000503772.jpg
000000428291	TA_bowl_000000428291.jpg
000000561128	TA_sink_000000561128.jpg
000000241525	TA_cup_000000241525.jpg
000000292033	TA_cup_000000292033.jpg
000000460208	TA_fork_000000460208.jpg
000000356169	TA_stop sign_000000356169.jpg
000000233825	TA_chair_000000233825.jpg
000000247130	TA_keyboard_000000247130.jpg
000000566920	TA_bowl_000000566920.jpg
000000561366	TA_mouse_000000561366.jpg
000000007570	TA_laptop_000000007570.jpg
000000173208	TA_bottle_000000173208.jpg
000000326082	TA_keyboard_000000326082.jpg
000000420666	TA_bottle_000000420666.jpg
000000246999	TA_laptop_000000246999.jpg
000000211186	TA_bottle_000000211186.jpg
000000126744	TA_knife_000000126744.jpg
000000463134	TA_clock_000000463134.jpg
000000212587	TA_cup_000000212587.jpg
000000490624	TA_keyboard_000000490624.jpg
000000436130	TA_cup_000000436130.jpg
000000393864	TA_fork_000000393864.jpg
000000133827	TA_stop sign_000000133827.jpg
000000432859	TA_keyboard_000000432859.jpg
000000058089	TA_stop sign_000000058089.jpg
000000503772	TA_cup_000000503772.jpg
000000029709	TA_toilet_000000029709.jpg
000000277197	TA_toilet_000000277197.jpg
000000535977	TA_sink_000000535977.jpg
000000546649	TA_toilet_000000546649.jpg
000000530836	TA_microwave_000000530836.jpg
000000313337	TA_fork_000000313337.jpg
000000338581	TA_cup_000000338581.jpg
000000057359	TA_potted plant_000000057359.jpg
000000146965	TA_cup_000000146965.jpg
000000369128	TA_fork_000000369128.jpg
000000324584	TA_chair_000000324584.jpg
000000380597	TA_chair_000000380597.jpg
000000357870	TA_tv_000000357870.jpg
000000272968	TA_potted plant_000000272968.jpg
000000449490	TA_car_000000449490.jpg
000000416467	TA_knife_000000416467.jpg
000000248847	TA_cup_000000248847.jpg
000000260330	TA_sink_000000260330.jpg
000000305833	TA_chair_000000305833.jpg
000000031878	TA_sink_000000031878.jpg
000000078266	TA_microwave_000000078266.jpg
000000189820	TA_laptop_000000189820.jpg
000000385001	TA_chair_000000385001.jpg
000000213843	TA_bowl_000000213843.jpg
000000561366	TA_laptop_000000561366.jpg
000000441253	TA_tv_000000441253.jpg
000000534268	TA_chair_000000534268.jpg
000000271068	TA_tv_000000271068.jpg
000000467803	TA_chair_000000467803.jpg
000000324914	TA_tv_000000324914.jpg
000000207196	TA_fork_000000207196.jpg
000000570947	TA_cup_000000570947.jpg
000000421875	TA_fork_000000421875.jpg
000000104790	TA_sink_000000104790.jpg
000000136600	TA_tv_000000136600.jpg
000000203128	TA_toilet_000000203128.jpg
000000211260	TA_tv_000000211260.jpg
000000415716	TA_keyboard_000000415716.jpg
000000206257	TA_keyboard_000000206257.jpg
000000431236	TA_sink_000000431236.jpg
000000110027	TA_sink_000000110027.jpg
000000261780	TA_keyboard_000000261780.jpg
000000523175	TA_cup_000000523175.jpg
000000430519	TA_car_000000430519.jpg
000000344279	TA_laptop_000000344279.jpg
000000004296	TA_microwave_000000004296.jpg
000000316505	TA_bottle_000000316505.jpg
000000038875	TA_laptop_000000038875.jpg
000000372466	TA_tv_000000372466.jpg
000000072873	TA_chair_000000072873.jpg
000000234277	TA_sink_000000234277.jpg
000000175440	TA_fork_000000175440.jpg
000000301762	TA_cup_000000301762.jpg
000000545385	TA_bowl_000000545385.jpg
000000405146	TA_fork_000000405146.jpg
000000385842	TA_clock_000000385842.jpg
000000309005	TA_keyboard_000000309005.jpg
000000109797	TA_chair_000000109797.jpg
000000383107	TA_toilet_000000383107.jpg
000000185935	TA_knife_000000185935.jpg
000000021060	TA_laptop_000000021060.jpg
000000432125	TA_cup_000000432125.jpg
000000276133	TA_fork_000000276133.jpg
000000335658	TA_tv_000000335658.jpg
000000271897	TA_microwave_000000271897.jpg
000000277689	TA_knife_000000277689.jpg
000000150874	TA_potted plant_000000150874.jpg
000000099937	TA_laptop_000000099937.jpg
000000486306	TA_fork_000000486306.jpg
000000185698	TA_bottle_000000185698.jpg
000000465184	TA_potted plant_000000465184.jpg
000000040426	TA_cup_000000040426.jpg
000000491408	TA_mouse_000000491408.jpg
000000333683	TA_microwave_000000333683.jpg
000000488075	TA_sink_000000488075.jpg
000000068331	TA_potted plant_000000068331.jpg
000000519605	TA_car_000000519605.jpg
000000436467	TA_knife_000000436467.jpg
000000006949	TA_bottle_000000006949.jpg
000000521542	TA_sink_000000521542.jpg
000000049428	TA_car_000000049428.jpg
000000420490	TA_oven_000000420490.jpg
000000211112	TA_keyboard_000000211112.jpg
000000124236	TA_sink_000000124236.jpg
000000117530	TA_keyboard_000000117530.jpg
000000517081	TA_mouse_000000517081.jpg
000000549224	TA_bowl_000000549224.jpg
000000035326	TA_bowl_000000035326.jpg
000000578498	TA_keyboard_000000578498.jpg
000000496954	TA_knife_000000496954.jpg
000000565012	TA_stop sign_000000565012.jpg
000000357633	TA_tv_000000357633.jpg
000000011184	TA_tv_000000011184.jpg
000000367386	TA_clock_000000367386.jpg
000000106712	TA_chair_000000106712.jpg
000000385770	TA_potted plant_000000385770.jpg
000000401971	TA_laptop_000000401971.jpg
000000216497	TA_potted plant_000000216497.jpg
000000405146	TA_sink_000000405146.jpg
000000439224	TA_bottle_000000439224.jpg
000000036661	TA_tv_000000036661.jpg
000000467803	TA_toilet_000000467803.jpg
000000175593	TA_bottle_000000175593.jpg
000000560427	TA_bottle_000000560427.jpg
000000177994	TA_potted plant_000000177994.jpg
000000321522	TA_sink_000000321522.jpg
000000266099	TA_car_000000266099.jpg
000000103161	TA_bottle_000000103161.jpg
000000137573	TA_laptop_000000137573.jpg
000000350898	TA_sink_000000350898.jpg
000000350073	TA_car_000000350073.jpg
000000131416	TA_fork_000000131416.jpg
000000379441	TA_tv_000000379441.jpg
000000223094	TA_sink_000000223094.jpg
000000217156	TA_stop sign_000000217156.jpg
000000150874	TA_toilet_000000150874.jpg
000000271063	TA_sink_000000271063.jpg
000000044294	TA_cup_000000044294.jpg
000000322369	TA_bowl_000000322369.jpg
000000362779	TA_sink_000000362779.jpg
000000505822	TA_chair_000000505822.jpg
000000395975	TA_mouse_000000395975.jpg
000000533166	TA_oven_000000533166.jpg
000000317763	TA_tv_000000317763.jpg
000000124236	TA_microwave_000000124236.jpg
000000127337	TA_chair_000000127337.jpg
000000273442	TA_bowl_000000273442.jpg
000000183735	TA_bowl_000000183735.jpg
000000016896	TA_chair_000000016896.jpg
000000269089	TA_knife_000000269089.jpg
000000383443	TA_laptop_000000383443.jpg
000000011156	TA_tv_000000011156.jpg
000000558911	TA_fork_000000558911.jpg
000000443259	TA_microwave_000000443259.jpg
000000415194	TA_microwave_000000415194.jpg
000000357633	TA_potted plant_000000357633.jpg
000000260486	TA_laptop_000000260486.jpg
000000415716	TA_tv_000000415716.jpg
000000124659	TA_potted plant_000000124659.jpg
000000230661	TA_stop sign_000000230661.jpg
000000265234	TA_car_000000265234.jpg
000000083045	TA_car_000000083045.jpg
000000369128	TA_knife_000000369128.jpg
000000277440	TA_keyboard_000000277440.jpg
000000480036	TA_car_000000480036.jpg
000000294783	TA_chair_000000294783.jpg
000000022112	TA_chair_000000022112.jpg
000000482562	TA_sink_000000482562.jpg
000000303672	TA_keyboard_000000303672.jpg
000000282711	TA_sink_000000282711.jpg
000000558677	TA_car_000000558677.jpg
000000534733	TA_toilet_000000534733.jpg
000000105177	TA_sink_000000105177.jpg
000000054133	TA_chair_000000054133.jpg
000000108212	TA_potted plant_000000108212.jpg
000000456942	TA_tv_000000456942.jpg
000000566450	TA_knife_000000566450.jpg
000000577030	TA_toilet_000000577030.jpg
000000211260	TA_potted plant_000000211260.jpg
000000222299	TA_mouse_000000222299.jpg
000000467022	TA_tv_000000467022.jpg
000000144985	TA_stop sign_000000144985.jpg
000000514376	TA_stop sign_000000514376.jpg
000000133679	TA_toilet_000000133679.jpg
000000115866	TA_toilet_000000115866.jpg
000000192616	TA_clock_000000192616.jpg
000000242529	TA_car_000000242529.jpg
000000435075	TA_chair_000000435075.jpg
000000528049	TA_mouse_000000528049.jpg
000000278222	TA_stop sign_000000278222.jpg
000000410587	TA_chair_000000410587.jpg
000000121611	TA_sink_000000121611.jpg
000000132001	TA_tv_000000132001.jpg
000000319228	TA_tv_000000319228.jpg
000000575915	TA_bowl_000000575915.jpg
000000467096	TA_cup_000000467096.jpg
000000367597	TA_cup_000000367597.jpg
000000550405	TA_bowl_000000550405.jpg
000000052257	TA_potted plant_000000052257.jpg
000000375232	TA_chair_000000375232.jpg
000000518438	TA_stop sign_000000518438.jpg
000000068162	TA_microwave_000000068162.jpg
000000271795	TA_keyboard_000000271795.jpg
000000209480	TA_fork_000000209480.jpg
000000053697	TA_sink_000000053697.jpg
000000045229	TA_cup_000000045229.jpg
000000443597	TA_bottle_000000443597.jpg
000000116582	TA_tv_000000116582.jpg
000000408955	TA_keyboard_000000408955.jpg
000000578524	TA_keyboard_000000578524.jpg
000000209048	TA_sink_000000209048.jpg
000000275175	TA_cup_000000275175.jpg
000000470256	TA_cup_000000470256.jpg
000000154202	TA_tv_000000154202.jpg
000000166003	TA_clock_000000166003.jpg
000000555356	TA_sink_000000555356.jpg
000000518524	TA_sink_000000518524.jpg
000000547493	TA_bottle_000000547493.jpg
000000366096	TA_cup_000000366096.jpg
000000470256	TA_chair_000000470256.jpg
000000503978	TA_knife_000000503978.jpg
000000032907	TA_chair_000000032907.jpg
000000132001	TA_laptop_000000132001.jpg
000000577128	TA_cup_000000577128.jpg
000000136624	TA_cup_000000136624.jpg
000000079906	TA_chair_000000079906.jpg
000000039477	TA_chair_000000039477.jpg
000000442419	TA_clock_000000442419.jpg
000000498319	TA_sink_000000498319.jpg
000000558673	TA_sink_000000558673.jpg
000000091267	TA_clock_000000091267.jpg
000000501855	TA_sink_000000501855.jpg
000000561729	TA_tv_000000561729.jpg
000000230450	TA_stop sign_000000230450.jpg
000000481035	TA_potted plant_000000481035.jpg
000000506614	TA_potted plant_000000506614.jpg
000000408578	TA_mouse_000000408578.jpg
000000360849	TA_toilet_000000360849.jpg
000000306486	TA_stop sign_000000306486.jpg
000000296604	TA_oven_000000296604.jpg
000000431236	TA_bowl_000000431236.jpg
000000299785	TA_tv_000000299785.jpg
000000102625	TA_clock_000000102625.jpg
000000441415	TA_keyboard_000000441415.jpg
000000315631	TA_potted plant_000000315631.jpg
000000197997	TA_car_000000197997.jpg
000000491408	TA_keyboard_000000491408.jpg
000000092683	TA_toilet_000000092683.jpg
000000304827	TA_oven_000000304827.jpg
000000126983	TA_microwave_000000126983.jpg
000000272738	TA_bottle_000000272738.jpg
000000160421	TA_bottle_000000160421.jpg
000000348481	TA_keyboard_000000348481.jpg
000000405440	TA_tv_000000405440.jpg
000000460091	TA_chair_000000460091.jpg
000000577654	TA_microwave_000000577654.jpg
000000291784	TA_oven_000000291784.jpg
000000203488	TA_stop sign_000000203488.jpg
000000194434	TA_tv_000000194434.jpg
000000443259	TA_cup_000000443259.jpg
000000056129	TA_clock_000000056129.jpg
000000504599	TA_keyboard_000000504599.jpg
000000049676	TA_knife_000000049676.jpg
000000487192	TA_chair_000000487192.jpg
000000333683	TA_oven_000000333683.jpg
000000434179	TA_fork_000000434179.jpg
000000251343	TA_fork_000000251343.jpg
000000533166	TA_sink_000000533166.jpg
000000352480	TA_chair_000000352480.jpg
000000324584	TA_mouse_000000324584.jpg
000000569450	TA_fork_000000569450.jpg
000000393054	TA_toilet_000000393054.jpg
000000070626	TA_knife_000000070626.jpg
000000491755	TA_potted plant_000000491755.jpg
000000420490	TA_microwave_000000420490.jpg
000000147545	TA_oven_000000147545.jpg
000000484751	TA_laptop_000000484751.jpg
000000233033	TA_toilet_000000233033.jpg
000000445002	TA_cup_000000445002.jpg
000000133050	TA_mouse_000000133050.jpg
000000306638	TA_cup_000000306638.jpg
000000291597	TA_oven_000000291597.jpg
000000077951	TA_bottle_000000077951.jpg
000000493652	TA_chair_000000493652.jpg
000000027285	TA_microwave_000000027285.jpg
000000577654	TA_sink_000000577654.jpg
000000348913	TA_toilet_000000348913.jpg
000000173532	TA_tv_000000173532.jpg
000000026879	TA_stop sign_000000026879.jpg
000000115776	TA_bowl_000000115776.jpg
000000253452	TA_bottle_000000253452.jpg
000000074209	TA_fork_000000074209.jpg
000000140076	TA_potted plant_000000140076.jpg
000000537145	TA_tv_000000537145.jpg
000000072666	TA_car_000000072666.jpg
000000392564	TA_keyboard_000000392564.jpg
000000121828	TA_sink_000000121828.jpg
000000132540	TA_keyboard_000000132540.jpg
000000216677	TA_tv_000000216677.jpg
000000127141	TA_knife_000000127141.jpg
000000404209	TA_knife_000000404209.jpg
000000097427	TA_microwave_000000097427.jpg
000000458663	TA_fork_000000458663.jpg
000000277984	TA_clock_000000277984.jpg
000000401971	TA_tv_000000401971.jpg
000000260275	TA_stop sign_000000260275.jpg
000000002759	TA_fork_000000002759.jpg
000000536972	TA_sink_000000536972.jpg
000000247609	TA_stop sign_000000247609.jpg
000000154202	TA_keyboard_000000154202.jpg
000000285832	TA_laptop_000000285832.jpg
000000271025	TA_laptop_000000271025.jpg
000000518899	TA_sink_000000518899.jpg
000000381031	TA_bowl_000000381031.jpg
000000548423	TA_keyboard_000000548423.jpg
000000313321	TA_toilet_000000313321.jpg
000000483432	TA_potted plant_000000483432.jpg
000000215778	TA_tv_000000215778.jpg
000000399269	TA_oven_000000399269.jpg
000000543364	TA_potted plant_000000543364.jpg
000000075173	TA_stop sign_000000075173.jpg
000000283816	TA_cup_000000283816.jpg
000000226097	TA_microwave_000000226097.jpg
000000481710	TA_sink_000000481710.jpg
000000069906	TA_bowl_000000069906.jpg
000000382696	TA_microwave_000000382696.jpg
000000169872	TA_bowl_000000169872.jpg
000000115866	TA_bottle_000000115866.jpg
000000448923	TA_fork_000000448923.jpg
000000383443	TA_keyboard_000000383443.jpg
000000026348	TA_sink_000000026348.jpg
000000071807	TA_chair_000000071807.jpg
000000295823	TA_stop sign_000000295823.jpg
000000353300	TA_tv_000000353300.jpg
000000156278	TA_microwave_000000156278.jpg
000000523373	TA_sink_000000523373.jpg
000000124004	TA_fork_000000124004.jpg
000000111211	TA_keyboard_000000111211.jpg
000000550784	TA_chair_000000550784.jpg
000000512276	TA_keyboard_000000512276.jpg
000000519316	TA_mouse_000000519316.jpg
000000004296	TA_bowl_000000004296.jpg
000000531622	TA_chair_000000531622.jpg
000000194208	TA_tv_000000194208.jpg
000000379892	TA_toilet_000000379892.jpg
000000348481	TA_tv_000000348481.jpg
000000364493	TA_chair_000000364493.jpg
000000069906	TA_cup_000000069906.jpg
000000228749	TA_cup_000000228749.jpg
000000277831	TA_tv_000000277831.jpg
000000497034	TA_toilet_000000497034.jpg
000000025955	TA_cup_000000025955.jpg
000000482100	TA_chair_000000482100.jpg
000000211192	TA_potted plant_000000211192.jpg
000000097240	TA_sink_000000097240.jpg
000000527759	TA_microwave_000000527759.jpg
000000554607	TA_fork_000000554607.jpg
000000183204	TA_clock_000000183204.jpg
000000547630	TA_bottle_000000547630.jpg
000000144305	TA_tv_000000144305.jpg
000000554037	TA_cup_000000554037.jpg
000000038701	TA_fork_000000038701.jpg
000000116582	TA_bowl_000000116582.jpg
000000449190	TA_bottle_000000449190.jpg
000000403038	TA_fork_000000403038.jpg
000000099428	TA_tv_000000099428.jpg
000000199634	TA_bottle_000000199634.jpg
000000417804	TA_tv_000000417804.jpg
000000543047	TA_knife_000000543047.jpg
000000384375	TA_potted plant_000000384375.jpg
000000496722	TA_stop sign_000000496722.jpg
000000320664	TA_cup_000000320664.jpg
000000205906	TA_keyboard_000000205906.jpg
000000055109	TA_chair_000000055109.jpg
000000310200	TA_cup_000000310200.jpg
000000298525	TA_sink_000000298525.jpg
000000578964	TA_tv_000000578964.jpg
000000575822	TA_clock_000000575822.jpg
000000302789	TA_oven_000000302789.jpg
000000560623	TA_car_000000560623.jpg
000000040686	TA_sink_000000040686.jpg
000000048475	TA_tv_000000048475.jpg
000000133050	TA_fork_000000133050.jpg
000000531622	TA_keyboard_000000531622.jpg
000000210372	TA_oven_000000210372.jpg
000000138271	TA_sink_000000138271.jpg
000000136227	TA_potted plant_000000136227.jpg
000000579158	TA_car_000000579158.jpg
000000384661	TA_cup_000000384661.jpg
000000088031	TA_clock_000000088031.jpg
000000362092	TA_car_000000362092.jpg
000000235564	TA_bottle_000000235564.jpg
000000131203	TA_tv_000000131203.jpg
000000570981	TA_fork_000000570981.jpg
000000248111	TA_microwave_000000248111.jpg
000000128201	TA_knife_000000128201.jpg
000000122787	TA_chair_000000122787.jpg
000000046775	TA_oven_000000046775.jpg
000000344831	TA_mouse_000000344831.jpg
000000570456	TA_potted plant_000000570456.jpg
000000135914	TA_laptop_000000135914.jpg
000000442441	TA_bowl_000000442441.jpg
000000020553	TA_clock_000000020553.jpg
000000335037	TA_tv_000000335037.jpg
000000303970	TA_keyboard_000000303970.jpg
000000278313	TA_mouse_000000278313.jpg
000000535151	TA_cup_000000535151.jpg
000000291784	TA_potted plant_000000291784.jpg
000000346702	TA_sink_000000346702.jpg
000000440937	TA_fork_000000440937.jpg
000000124759	TA_bottle_000000124759.jpg
000000069750	TA_cup_000000069750.jpg
000000241319	TA_fork_000000241319.jpg
000000373111	TA_keyboard_000000373111.jpg
000000423576	TA_laptop_000000423576.jpg
000000553968	TA_chair_000000553968.jpg
000000130524	TA_tv_000000130524.jpg
000000142826	TA_toilet_000000142826.jpg
000000574509	TA_cup_000000574509.jpg
000000274931	TA_stop sign_000000274931.jpg
000000292324	TA_knife_000000292324.jpg
000000002759	TA_bottle_000000002759.jpg
000000114401	TA_fork_000000114401.jpg
000000018575	TA_fork_000000018575.jpg
000000054924	TA_tv_000000054924.jpg
000000146614	TA_chair_000000146614.jpg
000000047769	TA_toilet_000000047769.jpg
000000054533	TA_mouse_000000054533.jpg
000000575915	TA_bottle_000000575915.jpg
000000199688	TA_clock_000000199688.jpg
000000342958	TA_cup_000000342958.jpg
000000131416	TA_toilet_000000131416.jpg
000000456610	TA_fork_000000456610.jpg
000000441969	TA_clock_000000441969.jpg
000000568281	TA_oven_000000568281.jpg
000000156891	TA_keyboard_000000156891.jpg
000000202998	TA_fork_000000202998.jpg
000000093140	TA_sink_000000093140.jpg
000000125069	TA_laptop_000000125069.jpg
000000491098	TA_bottle_000000491098.jpg
000000486254	TA_knife_000000486254.jpg
000000171936	TA_microwave_000000171936.jpg
000000352418	TA_cup_000000352418.jpg
000000088031	TA_chair_000000088031.jpg
000000367528	TA_chair_000000367528.jpg
000000334118	TA_knife_000000334118.jpg
000000038276	TA_fork_000000038276.jpg
000000506311	TA_tv_000000506311.jpg
000000404209	TA_fork_000000404209.jpg
000000490624	TA_mouse_000000490624.jpg
000000346940	TA_bottle_000000346940.jpg
000000368684	TA_toilet_000000368684.jpg
000000417164	TA_stop sign_000000417164.jpg
000000405691	TA_chair_000000405691.jpg
000000285832	TA_microwave_000000285832.jpg
000000478312	TA_microwave_000000478312.jpg
000000560756	TA_clock_000000560756.jpg
000000355450	TA_knife_000000355450.jpg
000000213843	TA_fork_000000213843.jpg
000000397268	TA_toilet_000000397268.jpg
000000503772	TA_sink_000000503772.jpg
000000030213	TA_fork_000000030213.jpg
000000475723	TA_mouse_000000475723.jpg
000000448626	TA_car_000000448626.jpg
000000419723	TA_cup_000000419723.jpg
000000006720	TA_toilet_000000006720.jpg
000000011313	TA_potted plant_000000011313.jpg
000000061034	TA_tv_000000061034.jpg
000000241844	TA_oven_000000241844.jpg
000000275695	TA_sink_000000275695.jpg
000000555387	TA_bottle_000000555387.jpg
000000447548	TA_tv_000000447548.jpg
000000144941	TA_chair_000000144941.jpg
000000402658	TA_bowl_000000402658.jpg
000000393864	TA_cup_000000393864.jpg
000000577946	TA_cup_000000577946.jpg
000000423116	TA_microwave_000000423116.jpg
000000436130	TA_fork_000000436130.jpg
000000523123	TA_clock_000000523123.jpg
000000351609	TA_bottle_000000351609.jpg
000000468925	TA_fork_000000468925.jpg
000000182417	TA_knife_000000182417.jpg
000000248919	TA_fork_000000248919.jpg
000000059479	TA_oven_000000059479.jpg
000000124707	TA_microwave_000000124707.jpg
000000198477	TA_stop sign_000000198477.jpg
000000229324	TA_oven_000000229324.jpg
000000483179	TA_chair_000000483179.jpg
000000221095	TA_keyboard_000000221095.jpg
000000001153	TA_fork_000000001153.jpg
000000208340	TA_mouse_000000208340.jpg
000000194729	TA_stop sign_000000194729.jpg
000000254240	TA_cup_000000254240.jpg
000000460507	TA_knife_000000460507.jpg
000000055109	TA_clock_000000055109.jpg
000000184386	TA_chair_000000184386.jpg
000000414156	TA_microwave_000000414156.jpg
000000135256	TA_bottle_000000135256.jpg
000000519649	TA_sink_000000519649.jpg
000000364157	TA_chair_000000364157.jpg
000000169872	TA_tv_000000169872.jpg
000000113367	TA_chair_000000113367.jpg
000000234470	TA_potted plant_000000234470.jpg
000000081661	TA_keyboard_000000081661.jpg
000000049006	TA_laptop_000000049006.jpg
000000511241	TA_toilet_000000511241.jpg
000000532085	TA_stop sign_000000532085.jpg
000000344488	TA_sink_000000344488.jpg
000000232287	TA_sink_000000232287.jpg
000000411727	TA_tv_000000411727.jpg
000000071914	TA_oven_000000071914.jpg
000000498665	TA_tv_000000498665.jpg
