RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_START	CURRENT_FIX_DURATION	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_PUPIL	condition	category	imageid	expected	Button_Press	Correct	Button_pressed_time	Time_on_Display	RT
s2_bot	10	43	10658	151	90	158	2644.0	absent	bottle	240709	6	6	1	134627.0	123723.669422	10903
s2_bot	10	44	10848	133	81	182	2353.0	absent	bottle	240709	6	6	1	134627.0	123723.669422	10903
s2_bot	10	45	11004	290	79	156	1940.0	absent	bottle	240709	6	6	1	134627.0	123723.669422	10903
s2_bot	10	46	11389	78	291	164	2202.0	absent	bottle	240709	6	6	1	134627.0	123723.669422	10903
s2_bot	12	1	7	177	259	161	918.0	absent	bottle	6949	6	6	1	140940.0	139986.379422	953
s2_bot	12	2	229	160	253	119	915.0	absent	bottle	6949	6	6	1	140940.0	139986.379422	953
s2_bot	12	3	440	329	146	157	1059.0	absent	bottle	6949	6	6	1	140940.0	139986.379422	953
s2_bot	12	4	833	88	134	97	1275.0	absent	bottle	6949	6	6	1	140940.0	139986.379422	953
s2_bot	12	5	994	270	307	83	1335.0	absent	bottle	6949	6	6	1	140940.0	139986.379422	953
s2_bot	12	6	1316	206	371	124	1467.0	absent	bottle	6949	6	6	1	140940.0	139986.379422	953
s2_bot	13	1	7	41	257	160	1117.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	2	67	229	253	143	1060.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	3	425	177	459	185	1078.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	4	732	355	53	52	1367.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	5	1154	112	178	163	1624.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	6	1338	72	91	219	1646.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	7	1462	183	28	287	1666.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	8	1752	244	43	37	1797.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	13	9	2087	124	251	127	2030.0	absent	bottle	95707	6	6	1	145979.0	144323.109422	1655
s2_bot	15	1	7	245	258	160	999.0	absent	bottle	114861	6	6	1	153204.0	151995.764422	1208
s2_bot	15	2	332	253	215	41	974.0	absent	bottle	114861	6	6	1	153204.0	151995.764422	1208
s2_bot	15	3	646	177	356	84	1238.0	absent	bottle	114861	6	6	1	153204.0	151995.764422	1208
s2_bot	15	4	911	381	155	35	1423.0	absent	bottle	114861	6	6	1	153204.0	151995.764422	1208
s2_bot	15	5	1367	327	262	185	1620.0	absent	bottle	114861	6	6	1	153204.0	151995.764422	1208
s2_bot	15	6	1739	40	277	153	1488.0	absent	bottle	114861	6	6	1	153204.0	151995.764422	1208
s2_bot	21	1	7	92	257	163	1095.0	absent	bottle	359219	6	6	1	172632.0	171811.248422	820
s2_bot	21	2	138	133	243	140	1072.0	absent	bottle	359219	6	6	1	172632.0	171811.248422	820
s2_bot	21	3	349	156	215	45	1010.0	absent	bottle	359219	6	6	1	172632.0	171811.248422	820
s2_bot	21	4	590	280	144	24	1223.0	absent	bottle	359219	6	6	1	172632.0	171811.248422	820
s2_bot	21	5	957	291	334	100	1486.0	absent	bottle	359219	6	6	1	172632.0	171811.248422	820
s2_bot	21	6	1300	83	413	88	1553.0	absent	bottle	359219	6	6	1	172632.0	171811.248422	820
s2_bot	22	1	7	135	256	159	1142.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	2	185	97	228	119	1103.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	3	341	275	341	94	1076.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	4	664	221	304	118	1338.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	5	904	230	312	115	1465.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	6	1219	178	152	36	1540.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	7	1423	24	139	37	1541.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	8	1522	140	317	113	1590.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	22	9	1686	258	326	117	1735.0	absent	bottle	321506	6	7	0	176745.0	175364.028422	1380
s2_bot	23	1	7	300	257	160	975.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	2	363	111	185	226	1035.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	3	533	69	311	223	1123.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	4	673	199	149	243	1290.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	5	914	136	114	255	1194.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	6	1085	123	146	231	1181.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	7	1238	161	158	226	1148.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	8	1445	184	123	237	1137.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	9	1661	306	89	248	1119.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	23	10	1989	763	73	253	1101.0	absent	bottle	553310	6	7	0	180852.0	178666.604422	2185
s2_bot	24	1	7	40	259	162	880.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	2	82	243	236	147	923.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	3	388	113	392	138	948.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	4	564	185	440	87	1112.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	5	791	102	449	68	1204.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	6	935	113	424	39	1260.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	7	1104	246	468	104	1375.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	8	1467	189	106	140	1544.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	9	1687	141	67	153	1544.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	10	1884	319	71	243	1603.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	11	2267	199	227	207	1815.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	12	2519	95	321	193	1827.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	13	2648	215	385	186	1639.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	14	2917	195	449	129	1392.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	15	3136	262	474	110	1489.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	24	16	3446	115	424	160	1721.0	absent	bottle	463495	6	6	1	185580.0	182586.328422	2993
s2_bot	27	1	7	66	256	163	928.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	27	2	97	142	240	150	972.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	27	3	291	130	303	88	968.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	27	4	502	173	125	38	1095.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	27	5	700	195	118	24	1255.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	27	6	970	227	218	183	1499.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	27	7	1260	531	323	146	1296.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	27	8	1831	114	276	130	1392.0	absent	bottle	210584	6	6	1	198273.0	196897.511422	1375
s2_bot	28	1	7	24	258	161	1041.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	2	55	161	245	143	1038.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	3	293	154	199	42	917.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	4	497	178	305	40	1044.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	5	736	208	224	37	1232.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	6	965	181	223	18	1319.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	7	1248	181	488	58	1307.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	8	1454	162	461	41	1375.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	9	1732	251	106	31	1570.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	10	2005	104	99	17	1628.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	11	2172	168	238	37	1783.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	12	2364	509	223	25	1865.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	13	2951	255	58	34	1905.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	14	3299	312	305	56	2067.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	28	15	3644	130	330	40	2032.0	absent	bottle	36318	6	7	0	205499.0	202301.740422	3197
s2_bot	31	1	7	262	259	161	975.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	31	2	311	218	203	149	1022.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	31	3	597	104	198	55	1027.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	31	4	736	169	178	22	1058.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	31	5	921	83	179	11	1072.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	31	6	1079	260	243	189	1274.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	31	7	1377	190	189	195	1220.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	31	8	1645	173	329	160	1077.0	absent	bottle	206147	6	6	1	216455.0	215211.820422	1243
s2_bot	33	1	7	146	260	160	883.0	absent	bottle	232890	6	6	1	224899.0	223768.512422	1130
s2_bot	33	2	195	193	248	121	917.0	absent	bottle	232890	6	6	1	224899.0	223768.512422	1130
s2_bot	33	3	452	309	230	50	985.0	absent	bottle	232890	6	6	1	224899.0	223768.512422	1130
s2_bot	33	4	836	297	363	131	1199.0	absent	bottle	232890	6	6	1	224899.0	223768.512422	1130
s2_bot	33	5	1193	210	279	175	1337.0	absent	bottle	232890	6	6	1	224899.0	223768.512422	1130
s2_bot	33	6	1451	251	263	138	1319.0	absent	bottle	232890	6	6	1	224899.0	223768.512422	1130
s2_bot	34	1	7	59	258	162	927.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	2	100	152	270	125	950.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	3	310	124	256	41	904.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	4	479	69	315	16	952.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	5	594	122	269	18	1068.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	6	767	171	220	26	1191.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	7	994	222	168	26	1296.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	8	1256	206	122	40	1392.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	9	1496	128	190	38	1499.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	10	1994	93	286	164	1615.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	34	11	2151	612	260	80	1431.0	absent	bottle	116010	6	7	0	228988.0	226787.540422	2200
s2_bot	35	1	7	63	258	162	824.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	2	96	152	248	137	819.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	3	273	254	251	103	897.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	4	583	296	330	132	1140.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	5	957	204	173	148	1382.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	6	1197	126	157	159	1423.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	7	1374	141	134	117	1424.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	8	1576	290	251	107	1569.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	35	9	1890	134	261	107	1643.0	absent	bottle	3992	6	6	1	232731.0	231257.695422	1473
s2_bot	36	1	7	69	258	161	831.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	2	110	142	247	143	884.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	3	309	238	356	77	960.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	4	600	227	435	97	1169.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	5	852	189	417	95	1308.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	6	1090	356	343	57	1436.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	7	1490	356	364	44	1561.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	8	1926	214	224	165	1771.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	9	2212	381	122	92	1640.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	10	2684	136	360	89	1773.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	36	11	2866	245	433	109	1894.0	absent	bottle	36622	6	7	0	237040.0	234493.556422	2546
s2_bot	37	1	21	8	249	146	946.0	absent	bottle	141108	6	6	1	242147.0	241432.310422	714
s2_bot	37	2	35	206	242	129	943.0	absent	bottle	141108	6	6	1	242147.0	241432.310422	714
s2_bot	37	3	297	111	215	61	900.0	absent	bottle	141108	6	6	1	242147.0	241432.310422	714
s2_bot	37	4	465	198	135	125	1057.0	absent	bottle	141108	6	6	1	242147.0	241432.310422	714
s2_bot	37	5	747	190	228	58	1280.0	absent	bottle	141108	6	6	1	242147.0	241432.310422	714
s2_bot	37	6	1004	279	356	49	1369.0	absent	bottle	141108	6	6	1	242147.0	241432.310422	714
s2_bot	39	1	7	56	254	164	950.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	2	81	134	254	152	970.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	3	282	375	252	66	1034.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	4	717	64	177	51	1202.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	5	836	498	257	41	1383.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	6	1359	460	250	57	1618.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	7	1910	301	424	221	1707.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	8	2270	187	305	233	1420.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	9	2542	145	201	162	1421.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	10	2765	584	240	59	1491.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	11	3373	348	252	45	1732.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	12	3777	192	189	68	1845.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	39	13	4023	537	256	49	1937.0	absent	bottle	382641	6	7	0	252197.0	248187.593422	4009
s2_bot	40	1	7	143	256	162	979.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	2	191	103	238	124	1036.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	3	344	131	223	52	987.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	4	516	176	221	13	1129.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	5	755	256	123	33	1354.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	6	1123	231	415	59	1515.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	7	1388	290	396	60	1642.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	8	1718	209	390	42	1778.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	9	1949	336	396	50	1932.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	10	2315	291	400	69	2110.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	11	2631	312	387	35	2244.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	12	2968	154	407	35	2304.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	13	3172	323	351	40	2401.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	14	3520	266	334	46	2515.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	15	3815	316	377	59	2612.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	16	4159	268	405	58	2747.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	17	4451	350	422	59	2871.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	18	4842	155	387	63	2973.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	19	5022	129	403	67	2975.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	40	20	5248	262	193	237	3130.0	absent	bottle	549168	6	6	1	259034.0	254075.520422	4958
s2_bot	41	1	7	150	256	161	1017.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	2	197	99	240	123	1053.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	3	347	203	173	64	1045.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	4	594	289	204	23	1263.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	5	941	171	322	82	1501.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	6	1176	149	427	164	1580.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	7	1372	85	394	210	1642.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	8	1521	275	386	95	1538.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	9	1896	151	169	166	1641.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	10	2110	206	123	113	1562.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	11	2373	384	227	94	1573.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	41	12	2813	40	211	165	1728.0	absent	bottle	471345	6	6	1	263024.0	260747.402422	2276
s2_bot	45	1	7	25	257	154	1060.0	absent	bottle	115866	6	6	1	290408.0	289503.194422	904
s2_bot	45	2	78	127	254	101	1083.0	absent	bottle	115866	6	6	1	290408.0	289503.194422	904
s2_bot	45	3	251	250	181	71	1032.0	absent	bottle	115866	6	6	1	290408.0	289503.194422	904
s2_bot	45	4	555	320	210	159	1304.0	absent	bottle	115866	6	6	1	290408.0	289503.194422	904
s2_bot	45	5	938	286	205	105	1443.0	absent	bottle	115866	6	6	1	290408.0	289503.194422	904
s2_bot	45	6	1286	174	250	209	1472.0	absent	bottle	115866	6	6	1	290408.0	289503.194422	904
s2_bot	47	1	7	55	258	163	981.0	absent	bottle	197251	6	6	1	299932.0	296942.350422	2989
s2_bot	47	2	86	149	242	149	981.0	absent	bottle	197251	6	6	1	299932.0	296942.350422	2989
s2_bot	47	3	280	193	244	97	962.0	absent	bottle	197251	6	6	1	299932.0	296942.350422	2989
s2_bot	47	4	541	285	96	83	1110.0	absent	bottle	197251	6	6	1	299932.0	296942.350422	2989
s2_bot	47	5	910	388	292	156	1369.0	absent	bottle	197251	6	6	1	299932.0	296942.350422	2989
s2_bot	47	6	1361	169	395	96	1409.0	absent	bottle	197251	6	6	1	299932.0	296942.350422	2989
